index,Date_Heure,Pression au niveau mer,Variation de pression en 3 heures,Type de tendance barométrique,Direction du vent moyen 10 mn,Vitesse du vent moyen 10 mn,Température,Point de rosée,Humidité,Visibilité horizontale,Temps présent,Pression station,Rafales sur une période,Periode de mesure de la rafale,Précipitations dans la dernière heure,Précipitations dans les 3 dernières heures,Température (°C),consommation,datehour,datemonth
93891,2019-02-26 16:00:00,102840.0,-230.0,6.0,190.0,2.6,291.75,281.65,52.0,17000.0,0.0,102740.0,4.1,-10.0,0.0,0.0,18.600000000000023,26589.0,16,2
137660,2019-02-26 19:00:00,102780.0,-60.0,6.0,240.0,3.1,285.65,281.15,74.0,13000.0,0.0,102680.0,3.6,-10.0,,0.0,12.5,25689.0,19,2
137668,2019-02-26 22:00:00,102720.0,-60.0,8.0,270.0,1.5,284.45,279.35,71.0,12560.0,0.0,102620.0,2.9,-10.0,0.0,0.0,11.300000000000011,29236.0,22,2
59578,2019-02-27 01:00:00,102670.0,-50.0,8.0,330.0,2.1,280.05,277.85,86.0,10000.0,0.0,102570.0,2.1,-10.0,,0.0,6.900000000000034,28402.0,1,2
59585,2019-02-27 04:00:00,102590.0,-80.0,6.0,320.0,1.5,278.75,277.25,90.0,10000.0,0.0,102490.0,2.1,-10.0,0.0,0.0,5.600000000000023,25769.0,4,2
93919,2019-02-27 07:00:00,102580.0,-10.0,7.0,0.0,0.0,277.15,275.65,90.0,12000.0,0.0,102480.0,2.6,-10.0,,0.0,4.0,26608.0,7,2
59595,2019-02-27 10:00:00,102640.0,60.0,2.0,40.0,2.1,285.85,280.55,70.0,19000.0,0.0,102540.0,3.6,-10.0,0.0,0.0,12.700000000000044,31349.0,10,2
150669,2019-02-27 13:00:00,102510.0,-130.0,8.0,150.0,1.5,291.25,279.15,45.0,17000.0,0.0,102410.0,2.6,-10.0,,0.0,18.100000000000023,28784.0,13,2
137717,2019-02-27 16:00:00,102350.0,-160.0,6.0,220.0,3.4,291.95,279.05,43.0,19520.0,0.0,102250.0,4.9,-10.0,0.0,0.0,18.80000000000001,25914.0,16,2
150675,2019-02-27 19:00:00,102410.0,60.0,3.0,250.0,3.1,286.85,282.05,73.0,14680.0,0.0,102310.0,4.5,-10.0,0.0,0.0,13.700000000000044,24821.0,19,2
150681,2019-02-27 22:00:00,102480.0,70.0,1.0,240.0,0.6,283.85,279.05,72.0,13720.0,0.0,102380.0,2.9,-10.0,0.0,0.0,10.700000000000044,28342.0,22,2
119588,2019-02-28 01:00:00,102490.0,10.0,3.0,360.0,1.5,279.85,277.35,84.0,11000.0,0.0,102390.0,3.1,-10.0,,0.0,6.7000000000000455,27591.0,1,2
93958,2019-02-28 04:00:00,102440.0,-50.0,8.0,10.0,1.0,278.85,277.45,91.0,5000.0,0.0,102340.0,3.1,-10.0,0.0,0.0,5.7000000000000455,24724.0,4,2
119601,2019-02-28 07:00:00,102420.0,-20.0,5.0,330.0,1.0,276.85,275.55,91.0,4700.0,10.0,102320.0,2.1,-10.0,,0.0,3.7000000000000455,25200.0,7,2
119605,2019-02-28 10:00:00,102450.0,30.0,0.0,280.0,2.9,288.45,279.75,56.0,13620.0,0.0,102350.0,6.0,-10.0,0.0,0.0,15.300000000000011,29592.0,10,2
59657,2019-02-28 13:00:00,102390.0,-50.0,8.0,280.0,7.3,294.45,277.55,33.0,19740.0,0.0,102300.0,10.4,-10.0,0.0,0.0,21.30000000000001,28911.0,13,2
59662,2019-02-28 16:00:00,102200.0,-190.0,6.0,300.0,8.7,295.45,275.55,27.0,19000.0,0.0,102110.0,13.9,-10.0,0.0,0.0,22.30000000000001,27100.0,16,2
59672,2019-02-28 19:00:00,102330.0,120.0,2.0,300.0,13.4,288.55,276.95,46.0,60000.0,0.0,102230.0,19.5,-10.0,,0.0,15.400000000000034,26320.0,19,2
137772,2019-02-28 22:00:00,102400.0,70.0,2.0,300.0,10.3,287.55,276.95,49.0,60000.0,0.0,102300.0,15.4,-10.0,0.0,0.0,14.400000000000034,29151.0,22,2
97052,2019-03-01 01:00:00,102970.0,-50.0,8.0,360.0,9.9,280.25,265.45,34.0,60000.0,0.0,102870.0,18.5,-10.0,0.0,0.0,7.100000000000023,37871.0,1,3
54153,2019-03-01 04:00:00,103070.0,100.0,3.0,20.0,4.1,276.85,266.85,48.0,60000.0,0.0,102970.0,10.3,-10.0,0.0,0.0,3.7000000000000455,34610.0,4,3
109473,2019-03-01 07:00:00,103040.0,-30.0,5.0,320.0,4.4,276.25,266.85,50.0,60000.0,0.0,102940.0,7.3,-10.0,0.0,0.0,3.1000000000000227,35087.0,7,3
109483,2019-03-01 13:00:00,102880.0,-210.0,8.0,20.0,6.4,283.75,265.95,28.0,60000.0,0.0,102780.0,11.5,-10.0,0.0,0.0,10.600000000000025,40007.0,13,3
97071,2019-03-01 16:00:00,102840.0,-40.0,5.0,20.0,5.1,284.45,265.05,25.0,60000.0,0.0,102740.0,10.3,-10.0,0.0,0.0,11.300000000000011,36522.0,16,3
149919,2019-03-01 19:00:00,102910.0,70.0,3.0,20.0,7.1,279.55,262.75,29.0,60000.0,0.0,102810.0,9.9,-10.0,0.0,0.0,6.400000000000034,38120.0,19,3
54186,2019-03-01 22:00:00,103020.0,110.0,3.0,190.0,2.1,277.55,263.35,35.0,60000.0,0.0,102920.0,7.2,-10.0,0.0,0.0,4.400000000000034,40187.0,22,3
80175,2019-03-02 01:00:00,100670.0,270.0,3.0,300.0,6.7,280.05,272.85,60.0,60000.0,0.0,100570.0,13.9,-10.0,,0.0,6.900000000000034,38175.0,1,3
144734,2019-03-02 04:00:00,100860.0,190.0,3.0,300.0,8.2,280.15,270.15,49.0,60000.0,0.0,100760.0,16.9,-10.0,0.0,0.0,7.0,35273.0,4,3
106574,2019-03-02 07:00:00,101030.0,170.0,3.0,300.0,9.9,279.35,269.95,51.0,60000.0,0.0,100930.0,17.3,-10.0,0.0,0.0,6.2000000000000455,33739.0,7,3
80185,2019-03-02 10:00:00,101230.0,200.0,1.0,310.0,10.1,280.25,270.25,49.0,60000.0,0.0,101130.0,13.8,-10.0,0.0,0.0,7.100000000000023,36706.0,10,3
127622,2019-03-02 13:00:00,101400.0,170.0,1.0,330.0,9.8,281.95,270.35,44.0,60000.0,0.0,101300.0,14.1,-10.0,0.0,0.0,8.800000000000011,40040.0,13,3
127629,2019-03-02 16:00:00,101550.0,150.0,3.0,340.0,13.0,282.65,269.65,40.0,60000.0,0.0,101450.0,21.7,-10.0,0.0,0.0,9.5,37518.0,16,3
127162,2019-03-02 19:00:00,101910.0,360.0,2.0,340.0,6.7,280.05,268.95,45.0,60000.0,0.0,101810.0,16.5,-10.0,0.0,0.0,6.900000000000034,37883.0,19,3
118848,2019-03-02 22:00:00,102230.0,320.0,1.0,350.0,11.0,279.45,266.85,40.0,60000.0,0.0,102130.0,18.4,-10.0,0.0,0.0,6.300000000000011,40925.0,22,3
60321,2019-03-03 01:00:00,102240.0,10.0,1.0,330.0,3.3,282.45,276.65,67.0,60000.0,0.0,102140.0,4.4,-10.0,0.0,0.0,9.300000000000011,27927.0,1,3
138128,2019-03-03 04:00:00,102160.0,-80.0,8.0,290.0,2.9,283.45,277.35,66.0,60000.0,0.0,102060.0,4.4,-10.0,0.0,0.0,10.300000000000011,25062.0,4,3
150854,2019-03-03 07:00:00,102120.0,-40.0,5.0,310.0,3.1,279.25,276.25,81.0,54040.0,0.0,102020.0,3.6,-10.0,0.0,0.0,6.100000000000023,23797.0,7,3
138139,2019-03-03 10:00:00,102180.0,60.0,3.0,230.0,1.2,286.65,278.75,59.0,19980.0,0.0,102080.0,3.1,-10.0,0.0,0.0,13.5,25423.0,10,3
60332,2019-03-03 13:00:00,102090.0,-90.0,6.0,180.0,1.6,288.55,279.25,54.0,19210.0,0.0,101990.0,3.2,-10.0,0.0,0.0,15.400000000000034,25158.0,13,3
99485,2019-03-03 16:00:00,101860.0,-230.0,7.0,180.0,3.2,289.05,280.05,55.0,19740.0,0.0,101760.0,5.1,-10.0,0.0,0.0,15.900000000000034,21750.0,16,3
101483,2019-03-03 19:00:00,101730.0,-130.0,7.0,190.0,1.8,285.25,282.95,86.0,50830.0,0.0,101630.0,3.6,-10.0,0.0,0.0,12.100000000000025,21101.0,19,3
60350,2019-03-03 22:00:00,101660.0,-70.0,8.0,110.0,3.2,285.55,283.25,86.0,15780.0,0.0,101560.0,5.2,-10.0,0.0,0.0,12.400000000000034,25965.0,22,3
103200,2019-03-04 02:00:00,101100.0,-110.0,8.0,280.0,3.8,284.95,280.85,76.0,44480.0,0.0,101000.0,4.9,-10.0,0.0,0.0,11.800000000000011,23790.0,2,3
103206,2019-03-04 05:00:00,100870.0,-230.0,6.0,250.0,1.6,283.85,279.45,74.0,54940.0,0.0,100770.0,2.7,-10.0,0.0,0.0,10.700000000000044,24187.0,5,3
103212,2019-03-04 08:00:00,100690.0,-180.0,6.0,260.0,0.8,283.55,279.65,77.0,19940.0,0.0,100590.0,2.9,-10.0,0.0,0.0,10.400000000000034,30340.0,8,3
138387,2019-03-04 11:00:00,100630.0,-60.0,6.0,340.0,2.8,283.35,281.15,86.0,6910.0,61.0,100530.0,6.1,-10.0,0.2,0.2,10.200000000000044,32793.0,11,3
126940,2019-03-04 14:00:00,100500.0,-130.0,8.0,330.0,1.7,282.65,279.55,81.0,60000.0,0.0,100400.0,6.1,-10.0,0.2,1.6,9.5,31478.0,14,3
134331,2019-03-04 17:00:00,100400.0,-100.0,6.0,0.0,0.0,283.55,278.95,73.0,60000.0,0.0,100300.0,2.4,-10.0,-0.1,-0.1,10.400000000000034,29798.0,17,3
138402,2019-03-04 20:00:00,100290.0,-110.0,5.0,260.0,3.2,283.55,278.75,72.0,60000.0,0.0,100190.0,4.4,-10.0,-0.1,-0.1,10.400000000000034,31205.0,20,3
138407,2019-03-04 23:00:00,100320.0,30.0,2.0,250.0,3.5,280.95,278.75,86.0,60000.0,0.0,100220.0,5.4,-10.0,0.0,1.0,7.800000000000011,30528.0,23,3
101171,2019-03-05 02:00:00,101380.0,-50.0,8.0,300.0,4.6,288.55,279.25,54.0,60000.0,0.0,101280.0,6.3,-10.0,0.0,0.0,15.400000000000034,19533.0,2,3
133561,2019-03-05 05:00:00,101270.0,-110.0,6.0,120.0,0.6,285.45,280.75,73.0,60000.0,0.0,101170.0,2.6,-10.0,0.0,0.0,12.300000000000011,19332.0,5,3
101926,2019-03-05 08:00:00,101240.0,-30.0,5.0,270.0,0.9,286.15,279.95,66.0,60000.0,0.0,101140.0,4.2,-10.0,0.0,0.0,13.0,24286.0,8,3
101931,2019-03-05 11:00:00,101220.0,-20.0,8.0,240.0,3.3,289.15,281.65,61.0,60000.0,0.0,101120.0,5.2,-10.0,0.0,0.0,16.0,26871.0,11,3
123101,2019-03-05 14:00:00,101090.0,-120.0,8.0,250.0,6.9,290.55,280.85,53.0,60000.0,0.0,101000.0,8.6,-10.0,0.0,0.0,17.400000000000034,25352.0,14,3
101201,2019-03-05 17:00:00,100900.0,-190.0,8.0,250.0,5.5,292.25,280.35,46.0,60000.0,0.0,100810.0,9.5,-10.0,0.0,0.0,19.100000000000023,23138.0,17,3
123122,2019-03-05 20:00:00,100920.0,20.0,3.0,320.0,4.7,289.75,279.55,51.0,60000.0,0.0,100830.0,9.1,-10.0,0.0,0.0,16.600000000000023,23817.0,20,3
101945,2019-03-05 23:00:00,101040.0,110.0,1.0,320.0,5.3,288.85,279.55,54.0,60000.0,0.0,100940.0,8.9,-10.0,0.0,0.0,15.700000000000044,24376.0,23,3
137549,2019-03-06 02:00:00,101860.0,0.0,5.0,20.0,2.4,287.85,287.25,96.0,15060.0,0.0,101760.0,3.9,-10.0,0.0,0.0,14.700000000000044,16552.0,2,3
140178,2019-03-06 05:00:00,101750.0,-110.0,6.0,30.0,3.5,287.45,286.45,94.0,19630.0,0.0,101650.0,4.9,-10.0,0.0,0.2,14.300000000000011,16224.0,5,3
137565,2019-03-06 08:00:00,101740.0,0.0,4.0,30.0,4.0,290.85,286.95,78.0,37220.0,0.0,101650.0,5.5,-10.0,0.0,0.0,17.700000000000045,21019.0,8,3
140187,2019-03-06 11:00:00,101740.0,0.0,0.0,90.0,5.1,295.45,287.85,62.0,60000.0,0.0,101650.0,6.7,-10.0,0.0,0.0,22.30000000000001,23578.0,11,3
139145,2019-03-06 14:00:00,101720.0,-20.0,8.0,150.0,6.7,294.35,290.55,79.0,18000.0,0.0,101630.0,8.7,-10.0,,0.0,21.200000000000045,23494.0,14,3
103524,2019-03-06 17:00:00,101630.0,-90.0,6.0,170.0,4.6,291.15,289.35,89.0,14110.0,0.0,101540.0,6.9,-10.0,0.0,0.0,18.0,22113.0,17,3
116489,2019-03-06 20:00:00,101580.0,-50.0,5.0,160.0,4.1,291.05,288.85,87.0,19980.0,0.0,101490.0,7.8,-10.0,0.0,0.0,17.900000000000034,21294.0,20,3
103617,2019-03-06 23:00:00,101580.0,-10.0,5.0,80.0,3.6,289.35,288.35,94.0,15000.0,0.0,101480.0,5.1,-10.0,0.0,0.0,16.200000000000045,21546.0,23,3
141716,2019-03-07 02:00:00,101390.0,-90.0,6.0,20.0,4.6,299.55,290.35,57.0,60000.0,0.0,101300.0,7.2,-10.0,,0.0,26.40000000000004,20503.0,2,3
124529,2019-03-07 05:00:00,101370.0,-20.0,5.0,10.0,2.5,296.05,289.85,68.0,56720.0,0.0,101280.0,4.0,-10.0,0.0,0.0,22.90000000000004,19874.0,5,3
84691,2019-03-07 08:00:00,101450.0,80.0,3.0,10.0,2.6,298.95,290.35,59.0,60000.0,0.0,101360.0,4.6,-10.0,,0.0,25.80000000000001,25049.0,8,3
124541,2019-03-07 11:00:00,101480.0,30.0,3.0,80.0,3.7,304.15,288.95,40.0,60000.0,0.0,101390.0,7.2,-10.0,0.0,0.0,31.0,29309.0,11,3
131756,2019-03-07 14:00:00,101410.0,-70.0,8.0,190.0,3.9,304.55,291.85,47.0,60000.0,0.0,101320.0,6.1,-10.0,0.0,0.0,31.40000000000004,30162.0,14,3
84712,2019-03-07 17:00:00,101240.0,-170.0,8.0,200.0,4.9,303.45,294.85,60.0,49770.0,0.0,101150.0,6.8,-10.0,0.0,0.0,30.30000000000001,28794.0,17,3
131765,2019-03-07 20:00:00,101350.0,110.0,1.0,190.0,2.7,301.65,293.35,61.0,44090.0,0.0,101260.0,6.6,-10.0,0.0,0.0,28.5,26331.0,20,3
101940,2019-03-07 23:00:00,101650.0,300.0,3.0,340.0,10.5,296.65,290.45,68.0,52650.0,0.0,101560.0,14.6,-10.0,-0.1,-0.1,23.5,24598.0,23,3
139617,2019-03-08 05:00:00,101380.0,-20.0,6.0,280.0,3.1,296.25,285.25,50.0,60000.0,0.0,101290.0,3.6,-10.0,0.0,0.0,23.100000000000023,17350.0,5,3
83743,2019-03-08 08:00:00,101440.0,60.0,3.0,310.0,3.6,298.15,284.35,42.0,30000.0,0.0,101350.0,5.7,-10.0,,0.0,25.0,19839.0,8,3
132390,2019-03-08 11:00:00,101430.0,-10.0,8.0,20.0,5.8,304.55,284.35,29.0,19910.0,0.0,101340.0,9.4,-10.0,0.0,0.0,31.40000000000004,24269.0,11,3
125602,2019-03-08 14:00:00,101360.0,-70.0,8.0,210.0,6.3,304.75,285.55,31.0,60000.0,0.0,101270.0,8.6,-10.0,0.0,0.0,31.600000000000023,24812.0,14,3
132402,2019-03-08 17:00:00,101220.0,-140.0,8.0,210.0,6.1,303.95,283.85,29.0,52390.0,0.0,101130.0,9.4,-10.0,0.0,0.0,30.80000000000001,24136.0,17,3
139663,2019-03-08 20:00:00,101170.0,-50.0,5.0,240.0,8.2,301.25,288.15,45.0,60000.0,0.0,101080.0,11.3,-10.0,,0.0,28.100000000000023,23601.0,20,3
125614,2019-03-08 23:00:00,101310.0,140.0,3.0,230.0,1.5,297.25,287.65,55.0,60000.0,0.0,101220.0,4.1,-10.0,0.0,0.0,24.100000000000023,23208.0,23,3
101634,2019-03-09 02:00:00,101930.0,-10.0,5.0,290.0,4.6,294.45,279.55,38.0,60000.0,0.0,101840.0,8.1,-10.0,0.0,0.0,21.30000000000001,18797.0,2,3
132048,2019-03-09 05:00:00,101940.0,0.0,0.0,260.0,4.1,291.85,278.65,42.0,60000.0,0.0,101840.0,6.2,-10.0,0.0,0.0,18.700000000000045,18965.0,5,3
83389,2019-03-09 08:00:00,102000.0,70.0,3.0,300.0,3.6,293.15,278.75,39.0,55000.0,0.0,101910.0,5.1,-10.0,,0.0,20.0,23559.0,8,3
107038,2019-03-09 11:00:00,102090.0,90.0,3.0,360.0,5.9,299.25,279.85,29.0,56580.0,0.0,102000.0,13.4,-10.0,0.0,0.0,26.100000000000023,26070.0,11,3
132062,2019-03-09 14:00:00,101970.0,-120.0,8.0,20.0,5.2,303.65,279.55,22.0,60000.0,0.0,101880.0,10.8,-10.0,0.0,0.0,30.5,26405.0,14,3
107050,2019-03-09 17:00:00,101830.0,-140.0,7.0,200.0,4.4,304.35,284.25,29.0,60000.0,0.0,101740.0,7.3,-10.0,0.0,0.0,31.200000000000045,25460.0,17,3
101662,2019-03-09 20:00:00,101850.0,20.0,3.0,210.0,2.6,299.45,285.15,41.0,60000.0,0.0,101760.0,6.2,-10.0,,0.0,26.30000000000001,24394.0,20,3
125193,2019-03-09 23:00:00,101960.0,110.0,1.0,10.0,2.3,293.15,287.05,68.0,60000.0,0.0,101870.0,3.2,-10.0,0.0,0.0,20.0,22928.0,23,3
134791,2019-03-10 05:00:00,101620.0,-60.0,8.0,320.0,3.6,287.45,277.75,52.0,60000.0,0.0,101520.0,5.6,-10.0,0.0,0.0,14.300000000000011,17932.0,5,3
134800,2019-03-10 08:00:00,101600.0,-20.0,6.0,320.0,3.1,286.45,276.75,52.0,60000.0,0.0,101500.0,6.2,-10.0,,0.0,13.300000000000011,23180.0,8,3
14782,2019-03-10 11:00:00,101630.0,40.0,1.0,330.0,3.9,291.55,276.95,38.0,60000.0,0.0,101540.0,8.5,-10.0,0.0,0.0,18.40000000000004,24569.0,11,3
136061,2019-03-10 14:00:00,101460.0,-170.0,8.0,340.0,5.3,296.75,274.35,23.0,60000.0,0.0,101370.0,10.4,-10.0,0.0,0.0,23.600000000000023,23587.0,14,3
134825,2019-03-10 17:00:00,101380.0,-80.0,6.0,180.0,2.6,298.75,277.25,25.0,60000.0,0.0,101290.0,7.2,-10.0,0.0,0.0,25.600000000000023,22078.0,17,3
134831,2019-03-10 20:00:00,101510.0,130.0,3.0,310.0,3.4,293.95,279.15,38.0,60000.0,0.0,101420.0,6.9,-10.0,0.0,0.0,20.80000000000001,22806.0,20,3
104811,2019-03-10 23:00:00,101670.0,150.0,1.0,0.0,0.0,287.35,278.65,56.0,60000.0,0.0,101570.0,3.2,-10.0,0.0,0.0,14.200000000000044,21371.0,23,3
68303,2019-03-11 01:00:00,99780.0,-240.0,6.0,360.0,2.0,287.55,287.25,98.0,6100.0,0.0,99690.0,4.7,-10.0,-0.1,-0.1,14.400000000000034,21861.0,1,3
100482,2019-03-11 04:00:00,99410.0,-370.0,7.0,350.0,2.4,287.25,286.95,98.0,7060.0,61.0,99320.0,3.3,-10.0,0.2,0.2,14.100000000000025,18613.0,4,3
68316,2019-03-11 07:00:00,99020.0,-390.0,8.0,30.0,4.1,287.15,286.65,97.0,60000.0,0.0,98930.0,6.7,-10.0,,0.0,14.0,16950.0,7,3
11369,2019-03-11 10:00:00,99300.0,280.0,3.0,230.0,3.6,285.75,284.15,90.0,60000.0,0.0,99210.0,12.9,-10.0,0.6,5.0,12.600000000000025,19449.0,10,3
68329,2019-03-11 13:00:00,99310.0,10.0,3.0,290.0,12.2,290.05,281.75,58.0,60000.0,0.0,99220.0,21.2,-10.0,0.0,0.0,16.900000000000034,23604.0,13,3
122252,2019-03-11 16:00:00,99700.0,390.0,3.0,290.0,12.2,289.85,280.25,53.0,48600.0,0.0,99610.0,22.6,-10.0,0.0,0.0,16.700000000000045,21832.0,16,3
100523,2019-03-11 19:00:00,100080.0,380.0,2.0,270.0,9.1,288.15,280.65,61.0,60000.0,0.0,99990.0,16.0,-10.0,0.0,0.0,15.0,22683.0,19,3
87555,2019-03-12 01:00:00,102000.0,70.0,0.0,360.0,6.5,281.05,273.75,60.0,60000.0,0.0,101900.0,12.6,-10.0,0.0,0.0,7.900000000000034,32305.0,1,3
69056,2019-03-12 04:00:00,102020.0,20.0,2.0,350.0,5.4,279.35,273.25,65.0,60000.0,0.0,101920.0,9.5,-10.0,0.0,0.0,6.2000000000000455,29439.0,4,3
87564,2019-03-12 07:00:00,102020.0,0.0,5.0,20.0,7.2,279.85,273.95,66.0,60000.0,0.0,101920.0,11.8,-10.0,,0.0,6.7000000000000455,30934.0,7,3
127818,2019-03-12 10:00:00,102140.0,120.0,1.0,20.0,7.0,281.25,275.05,65.0,57170.0,0.0,102040.0,9.8,-10.0,0.0,0.0,8.100000000000023,37805.0,10,3
111377,2019-03-12 13:00:00,102060.0,-80.0,8.0,10.0,6.7,283.95,276.25,59.0,60000.0,0.0,101960.0,11.3,-10.0,0.0,0.0,10.800000000000011,37357.0,13,3
107784,2019-03-12 16:00:00,101960.0,-100.0,6.0,50.0,5.0,284.15,277.55,64.0,60000.0,0.0,101860.0,9.7,-10.0,0.0,0.0,11.0,35238.0,16,3
127831,2019-03-12 19:00:00,101990.0,30.0,3.0,40.0,5.2,281.55,275.75,67.0,45650.0,0.0,101890.0,8.1,-10.0,0.0,0.0,8.400000000000034,37221.0,19,3
127843,2019-03-12 22:00:00,102060.0,70.0,1.0,30.0,5.7,278.35,274.65,77.0,45000.0,0.0,101960.0,9.3,-10.0,0.0,0.0,5.2000000000000455,37010.0,22,3
99276,2019-03-13 01:00:00,102070.0,-130.0,8.0,360.0,1.0,278.35,275.55,82.0,19000.0,0.0,101970.0,3.1,-10.0,,0.0,5.2000000000000455,29198.0,1,3
127097,2019-03-13 04:00:00,102010.0,-60.0,6.0,270.0,4.6,282.05,277.85,75.0,60000.0,0.0,101910.0,6.7,-10.0,0.0,0.0,8.900000000000034,25943.0,4,3
150336,2019-03-13 07:00:00,102200.0,190.0,2.0,330.0,3.6,282.35,272.95,52.0,60000.0,0.0,102100.0,9.8,-10.0,,0.0,9.200000000000044,26607.0,7,3
137878,2019-03-13 10:00:00,102270.0,70.0,1.0,310.0,9.0,285.55,273.95,45.0,19990.0,0.0,102170.0,14.2,-10.0,0.0,0.0,12.400000000000034,31807.0,10,3
127111,2019-03-13 13:00:00,102110.0,-160.0,8.0,320.0,9.4,287.95,273.05,36.0,57420.0,0.0,102010.0,16.0,-10.0,0.0,0.0,14.800000000000011,31735.0,13,3
99300,2019-03-13 16:00:00,101960.0,-150.0,5.0,320.0,9.3,287.45,272.95,37.0,60000.0,0.0,101860.0,18.0,-10.0,0.0,0.0,14.300000000000011,30463.0,16,3
99304,2019-03-13 19:00:00,102110.0,150.0,3.0,300.0,6.9,284.85,273.25,45.0,60000.0,0.0,102010.0,14.1,-10.0,0.0,0.0,11.700000000000044,30244.0,19,3
99310,2019-03-13 22:00:00,102320.0,210.0,1.0,310.0,4.6,283.65,274.45,53.0,60000.0,0.0,102220.0,11.3,-10.0,0.0,0.0,10.5,33104.0,22,3
137912,2019-03-14 01:00:00,102440.0,120.0,3.0,290.0,7.2,283.05,274.15,54.0,60000.0,0.0,102340.0,11.3,-10.0,,0.0,9.900000000000034,31404.0,1,3
127140,2019-03-14 04:00:00,102420.0,-20.0,8.0,290.0,8.7,283.05,273.65,52.0,60000.0,0.0,102320.0,13.7,-10.0,0.0,0.0,9.900000000000034,27938.0,4,3
138606,2019-03-14 07:00:00,102430.0,10.0,3.0,290.0,7.0,282.75,274.65,57.0,60000.0,0.0,102330.0,9.8,-10.0,0.0,0.0,9.600000000000025,28423.0,7,3
150397,2019-03-14 10:00:00,102450.0,20.0,0.0,300.0,11.5,286.15,275.05,47.0,60000.0,0.0,102350.0,16.1,-10.0,0.0,0.0,13.0,32926.0,10,3
137942,2019-03-14 13:00:00,102350.0,-100.0,8.0,300.0,9.6,287.65,274.85,42.0,49980.0,0.0,102250.0,17.5,-10.0,0.0,0.0,14.5,32615.0,13,3
137950,2019-03-14 16:00:00,102100.0,-250.0,6.0,290.0,11.6,287.85,276.35,46.0,60000.0,0.0,102000.0,18.4,-10.0,0.0,0.0,14.700000000000044,31168.0,16,3
138633,2019-03-14 19:00:00,102060.0,-40.0,5.0,280.0,8.2,286.65,277.75,55.0,60000.0,0.0,101960.0,20.5,-10.0,0.0,0.0,13.5,30597.0,19,3
138642,2019-03-14 22:00:00,102060.0,0.0,5.0,300.0,11.0,286.35,277.75,56.0,60000.0,0.0,101960.0,18.6,-10.0,0.0,0.0,13.200000000000044,32976.0,22,3
127179,2019-03-15 01:00:00,102240.0,180.0,1.0,280.0,3.6,285.75,277.95,59.0,60000.0,0.0,102140.0,14.4,-10.0,,0.0,12.600000000000025,30828.0,1,3
150430,2019-03-15 04:00:00,102080.0,-160.0,8.0,290.0,7.3,286.35,278.05,57.0,60000.0,0.0,101980.0,16.4,-10.0,0.0,0.0,13.200000000000044,26918.0,4,3
127191,2019-03-15 07:00:00,102020.0,-60.0,8.0,300.0,11.8,286.95,278.55,57.0,60000.0,0.0,101920.0,17.5,-10.0,,0.0,13.800000000000011,27084.0,7,3
138669,2019-03-15 13:00:00,102160.0,-90.0,8.0,290.0,8.7,292.45,280.55,46.0,40000.0,0.0,102070.0,15.9,-10.0,,0.0,19.30000000000001,30733.0,13,3
99373,2019-03-15 16:00:00,102110.0,-50.0,5.0,290.0,11.9,292.55,279.65,43.0,33340.0,0.0,102020.0,16.6,-10.0,0.0,0.0,19.40000000000004,29067.0,16,3
138011,2019-03-15 19:00:00,102260.0,140.0,3.0,320.0,7.7,289.95,278.85,48.0,60000.0,0.0,102160.0,13.9,-10.0,,0.0,16.80000000000001,27724.0,19,3
150467,2019-03-15 22:00:00,102380.0,120.0,1.0,300.0,6.6,287.55,279.15,57.0,60000.0,0.0,102280.0,11.5,-10.0,0.0,0.0,14.400000000000034,29705.0,22,3
99391,2019-03-16 01:00:00,102340.0,-40.0,8.0,300.0,5.1,286.15,278.05,58.0,60000.0,0.0,102240.0,8.7,-10.0,,0.0,13.0,28554.0,1,3
99396,2019-03-16 04:00:00,102200.0,-140.0,8.0,300.0,4.8,284.75,277.75,62.0,60000.0,0.0,102100.0,7.3,-10.0,0.0,0.0,11.600000000000025,24881.0,4,3
150487,2019-03-16 07:00:00,102200.0,0.0,0.0,280.0,2.6,282.15,277.15,71.0,60000.0,0.0,102100.0,3.1,-10.0,,0.0,9.0,23972.0,7,3
151890,2019-03-16 10:00:00,102160.0,-40.0,8.0,280.0,2.2,288.75,278.35,50.0,60000.0,0.0,102060.0,3.7,-10.0,0.0,0.0,15.600000000000025,26009.0,10,3
82158,2019-03-16 13:00:00,101970.0,-190.0,7.0,200.0,3.5,291.05,279.55,47.0,60000.0,0.0,101870.0,5.4,-10.0,0.0,0.0,17.900000000000034,25484.0,13,3
151904,2019-03-16 16:00:00,101740.0,-230.0,6.0,200.0,5.1,288.65,282.05,65.0,19000.0,0.0,101640.0,7.7,-10.0,0.0,0.0,15.5,22930.0,16,3
127499,2019-03-16 19:00:00,101620.0,-120.0,6.0,210.0,3.0,285.95,281.25,73.0,60000.0,0.0,101520.0,6.2,-10.0,0.0,0.0,12.800000000000011,21608.0,19,3
82169,2019-03-16 22:00:00,101580.0,-40.0,8.0,10.0,0.7,282.45,280.35,87.0,14710.0,0.0,101480.0,1.2,-10.0,0.0,0.0,9.300000000000011,25815.0,22,3
151917,2019-03-17 01:00:00,101560.0,-20.0,8.0,40.0,2.5,282.45,281.85,96.0,220.0,45.0,101460.0,5.1,-10.0,0.0,0.0,9.300000000000011,26489.0,1,3
